Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
116	-121.82347	25.34928	-58.791157	-154.39607	-123.97634	42.513237	-60.665447	-205.84944	110.0	110.0	191399	-150.51514	28.79574	-83.48755	-260.73444	149.79068	0.96623504	1214.6935367584229
117	-133.30054	22.362814	-90.307	-171.45465	-106.02606	28.715586	-59.496258	-146.69693	110.0	110.0	193049	-150.04205	28.757416	-82.706245	-261.49182	149.32545	0.9503383	1225.5621855258942
118	-118.99121	28.555351	-76.40244	-174.77657	-102.281136	31.409945	-49.724735	-164.2636	110.0	110.0	194699	-149.69305	28.638912	-82.414856	-261.85635	148.98164	0.93231714	1236.149028301239
119	-130.00241	31.20546	-86.373474	-209.8605	-122.871605	36.571316	-67.483475	-174.24438	110.0	110.0	196349	-149.40706	28.732187	-81.81833	-261.29767	148.68974	0.9006537	1246.4651515483856
120	-117.07247	30.301853	-69.73146	-171.90665	-121.14895	27.622196	-65.1589	-161.21283	110.0	110.0	197999	-149.14752	28.683985	-81.83222	-261.11835	148.4375	0.9486145	1257.2366178035736
121	-129.41216	26.33976	-78.66607	-176.74957	-116.28003	28.36311	-68.765495	-168.71654	110.0	110.0	199649	-148.75807	28.618158	-81.884254	-259.72397	148.04971	0.94768065	1267.3742046356201
122	-121.4713	40.596107	-45.972546	-206.06314	-117.02061	26.70507	-62.4568	-159.37805	110.0	110.0	201299	-148.2531	28.649277	-81.64433	-259.15033	147.546	0.9235061	1277.6034882068634
123	-119.699905	28.473108	-67.280075	-158.55766	-109.79653	22.107473	-62.846443	-134.09581	110.0	110.0	202949	-147.86859	28.602545	-81.69297	-258.92798	147.1679	0.9105029	1288.0147218704224
124	-117.17297	35.55775	-45.63978	-166.03587	-122.3553	24.072922	-103.202896	-188.52728	110.0	110.0	204599	-147.58191	28.536877	-81.82951	-259.4976	146.88116	0.91550493	1299.831154346466
125	-123.17187	28.32584	-78.7056	-188.97954	-119.301476	29.755896	-95.889626	-203.63705	110.0	110.0	206249	-147.41003	28.509113	-81.726295	-259.7042	146.70667	0.9035852	1312.1960229873657
126	-121.247185	34.14792	-75.97376	-191.03424	-117.16261	36.55414	-69.74813	-167.08743	110.0	110.0	207899	-146.95123	28.291315	-81.50054	-259.91922	146.2593	0.91376585	1322.5101897716522
127	-120.67848	20.810444	-79.227135	-168.9979	-109.84818	36.927483	-35.22316	-154.85254	110.0	110.0	209549	-146.65253	28.39641	-81.49371	-259.43982	145.9715	0.9151871	1332.5587813854218
128	-124.3348	19.6928	-88.128334	-155.29424	-116.78813	37.609386	-58.2071	-195.15012	110.0	110.0	211199	-146.41249	28.33962	-81.77563	-255.51852	145.71666	0.8959865	1342.1958677768707
129	-123.38282	27.52257	-73.39821	-192.58972	-120.70598	26.42033	-81.89197	-176.9773	110.0	110.0	212849	-146.06798	28.313238	-81.36796	-254.32039	145.39948	0.9150876	1353.067253112793
130	-111.35269	25.733583	-77.5801	-152.30214	-124.225975	22.851007	-74.316734	-171.32497	110.0	110.0	214499	-145.60776	28.130623	-80.93948	-255.51355	144.92767	0.89734125	1363.8419787883759
